POINT_X,POINT_Y,SLOPE,TWI,ASPECT,ECA_SHALLOW,NDVI,CWSI
209975.1586,626277.8932,3.5719,6.4788,259,31.2001,0.5582,1.1986
209944.1637,626277.731,3.5547,9.9851,271,28.8865,0.3689,2.0935
209924.7859,626277.9668,3.0001,9.2141,305,35.1005,0.492,NA
209900.0983,626277.8602,3.2062,6.7791,341,51.7303,0.4635,NA
209982.1508,626277.6138,3.6064,6.3613,259,28.2948,0.4654,NA
209931.536,626277.6911,3.1003,9.7148,300,35.0675,0.4525,0.6218
209906.5018,626277.607,3.2722,7.0634,331,47.4804,0.5434,0.5755
209988.5529,626277.5508,3.5565,5.9822,261,27.1539,0.4218,NA
209969.4954,626277.5203,3.4654,6.7564,266,32.8592,0.4079,NA
209894.1474,626277.5635,4.1467,4.9015,338,51.3418,0.4192,1.2121
210001.1342,626277.4153,2.8793,5.6062,260,29.1216,0.3555,1.7833
209995.5882,626277.0526,3.0033,5.7824,267,28.1971,0.3119,NA
209950.98560000001,626277.4298,3.8579,9.7294,276,25.2378,0.3731,NA
209919.6927,626277.3772,2.9382,7.8048,311,37.2354,0.5325,0.9977
209989.9062,626276.8161,3.3252,5.9434,262,27.5498,0.2991,1.7845
209983.4916,626276.8858,3.6246,6.277,259,28.0197,0.4564,0.8829
209970.85,626276.7848,3.4584,6.7041,264,33.2699,0.3925,NA
209964.9465,626276.6823,4.1428,7.8718,277,31.847,0.4271,1.3001
209958.6352,626276.6371,4.1377,9.0884,281,27.7882,0.3299,1.523
209952.3467,626276.6909,4.0747,9.5613,285,25.3522,0.4013,NA
209932.898,626276.9516,3.1713,9.7768,296,35.2974,0.504,NA
209921.0366,626276.6478,3.0815,7.5762,312,37.0293,0.5181,NA
209914.6885,626276.7222,2.7838,5.9567,321,41.0619,0.468,NA
209907.8264,626276.8884,3.2864,7.0265,329,46.8693,0.4992,0.8433
209895.4657,626276.8478,3.9908,5.1954,343,51.703,0.4158,1.0717
210003.7588,626275.9905,2.7824,5.5255,248,29.6273,0.367,1.6441
209996.9254,626276.3266,2.8913,5.5522,262,28.8849,0.3606,NA
209991.2596,626276.0815,3.2874,5.7438,260,28.1136,0.325,1.5594
209984.8324,626276.1578,3.6279,6.0741,259,28.0645,0.4526,NA
209972.2047,626276.0494,3.3901,6.7434,263,33.361,0.4454,1.1497
209946.8431,626276.2764,3.8013,9.6342,283,27.4666,0.4922,NA
209927.5132,626276.4863,3.0452,8.9092,306,35.7179,0.4443,NA
209916.0107,626276.0044,2.8505,6.0034,316,40.2952,0.4825,0.9972
209909.1509,626276.1699,3.3379,6.9099,329,45.6095,0.6083,NA
209902.7587,626276.4163,3.2612,6.6908,335,50.3588,0.4333,NA
209966.2934,626275.9512,3.9451,7.6074,276,33.0022,0.3119,NA
209959.9906,626275.9013,4.1572,8.9452,279,29.2673,0.3731,NA
209953.7076,626275.952,4.1477,9.4596,284,25.7051,0.5162,0.7897
209922.3803,626275.9182,3.0648,7.8758,310,37.2718,0.5818,NA
209998.2626,626275.6008,2.8507,5.4264,255,29.5224,0.4656,0.8232
209986.1732,626275.4301,3.6236,5.8901,258,28.071,0.4164,0.9909
209979.1203,626275.7425,3.5545,6.3184,257,30.1941,0.4,NA
209941.3503,626275.8334,3.3167,9.7415,286,31.6193,0.4059,1.3038
209910.4755,626275.4513,3.167,6.6935,329,44.3254,0.5703,NA
209992.6131,626275.3468,3.3305,5.4848,260,28.8017,0.3726,1.5276
209973.5595,626275.3139,3.3042,6.7271,262,33.1537,0.382,1.3316
209967.6403,626275.22,3.4381,7.7188,277,33.8768,0.3235,2.5908
209961.3461,626275.1655,4.23,8.9831,285,30.2542,0.3644,NA
209942.6973,626275.1021,3.4785,9.3063,289,30.5835,0.5351,NA
209930.2405,626275.0056,3.0505,8.8832,305,36.3841,0.504,NA
209923.7242,626275.1888,3.0136,7.999,312,37.3783,0.4422,1.1829
209917.3327,626275.2866,3.1518,5.6717,317,39.7663,0.4475,0.6868
209905.4191,626274.9723,3.3026,6.8543,333,48.6759,0.4751,0.9677
209898.6504,626275.1189,3.526,6.0287,354,51.6957,0.4437,1.912
209999.5997,626274.8748,2.8216,5.4257,250,30.0498,0.4652,NA
209949.5223,626274.8219,4.1067,9.2132,290,26.2738,0.4147,1.071
209892.8992,626274.8275,4.5487,4.7447,335,50.4421,0.5007,0.9523
209993.9665,626274.612,3.1639,5.3405,256,29.3723,0.4061,2.0008
209987.5139,626274.7021,3.6579,5.748,258,28.0099,0.3892,1.6712
209974.9143,626274.5785,3.2465,6.7,264,33.0704,0.521,NA
209968.9872,626274.4888,3.1436,8.077,279,34.419,0.367,NA
209962.7015,626274.4296,4.3086,8.8987,289,31.7752,0.3863,1.3182
209956.4297,626274.4743,4.253,9.075,294,27.5471,0.4001,NA
209944.0443,626274.3709,3.6701,8.8834,290,29.5402,0.4883,NA
209936.984,626274.7335,3.046,9.0431,298,34.2872,0.4025,2.1326
209925.0679,626274.4592,3.0781,7.8028,311,37.5959,0.5186,1.1136
209918.6549,626274.5689,3.5974,5.393,321,39.8144,0.4879,0.3674
210000.9368,626274.1489,2.854,5.5602,242,30.4262,0.2817,1.9029
209981.7615,626274.3086,3.7571,6.0154,256,29.5176,0.3019,NA
209976.269,626273.843,3.392,6.5754,260,32.4888,0.4284,1.0829
209950.862,626274.0947,4.2806,8.777,294,26.1924,0.3891,NA
209938.3461,626273.9941,3.0688,9.0487,295,34.0167,0.519,0.5173
209931.6042,626274.2654,3.089,8.8089,304,36.654,0.5154,NA
209919.9771,626273.8511,3.5289,5.6725,323,39.6457,0.4815,0.8005
209913.1245,626274.0141,2.7668,6.3585,328,42.9083,0.3892,2.1455
209906.7493,626274.2502,3.2651,6.8771,332,47.4638,0.5021,1.0688
209900.269,626274.2402,3.4754,6.1451,352,51.2565,0.4283,1.2986
209894.2175,626274.1118,4.5646,4.6483,342,50.4813,0.5981,NA
209970.334,626273.7576,2.9351,8.4228,281,34.7016,0.3929,NA
210002.274,626273.423,2.9322,5.7037,239,30.6797,0.3633,1.5781
209964.0568,626273.6939,4.1922,8.9317,292,33.1618,0.3671,NA
209957.7907,626273.7354,4.2492,8.9085,296,28.923,0.4363,1.1594
209952.2016,626273.3674,4.3447,8.5599,294,26.4567,0.4397,NA
209945.3914,626273.6395,4.0544,8.5811,292,28.601,0.5516,NA
209932.9678,626273.5251,3.0663,8.6658,304,36.6057,0.5916,0.7865
209926.4118,626273.7297,3.1893,7.7995,313,37.8371,0.4511,NA
209908.0794,626273.5282,3.2138,6.9035,331,46.2886,0.4917,NA
209901.7572,626273.4324,3.3653,6.2634,344,50.5478,0.4583,0.9417
209990.1955,626273.2464,3.5278,5.4957,259,28.8967,0.3848,NA
209939.708,626273.2547,3.1638,8.86,296,33.1233,0.5512,0.7823
209996.6732,626273.1426,2.8924,5.4596,244,30.8556,0.4714,NA
209984.4027,626272.8748,3.6953,5.9428,257,29.0187,0.3173,NA
209977.6237,626273.1076,3.3063,6.4582,260,31.7903,0.3766,1.196
209971.681,626273.0264,2.9313,7.759,276,34.6698,0.4197,NA
209965.4123,626272.958,3.918,8.9159,291,34.3079,0.3176,2.2795
209959.1518,626272.9966,4.2759,8.9664,295,30.4686,0.4543,NA
209927.7557,626273.0002,3.1064,8.048,310,38.1606,0.5051,NA
209921.2992,626273.1334,3.8909,5.3391,331,39.6373,0.502,NA
209895.9018,626273.1975,4.2441,4.74,356,50.9294,0.5522,NA
209934.3315,626272.7847,3.1032,8.7288,305,36.2794,0.5209,NA
209909.4097,626272.8063,2.8584,6.9663,331,45.7507,0.533,NA
210003.6112,626272.6971,2.9873,5.7662,238,30.7239,0.3655,NA
209998.0266,626272.4079,2.9322,5.6302,239,31.0533,0.4259,1.1176
209991.5362,626272.5187,3.3959,5.3677,256,29.6093,0.4829,0.9144
209978.9785,626272.3721,3.2454,6.4543,262,31.0838,0.3504,1.7836
209973.0278,626272.2952,2.8402,8.1281,277,34.3124,0.4434,NA
209960.5128,626272.2577,4.3757,8.8547,296,31.4968,0.456,NA
209953.5412,626272.6402,4.3274,8.4868,294,27.019,0.4568,NA
209948.0855,626272.1769,4.4131,8.3153,293,27.7194,0.5084,1.0669
209941.07,626272.5153,3.3509,8.6764,296,32.0774,0.5572,NA
209929.0994,626272.2707,3.2029,7.8704,314,38.2115,0.5551,0.6896
209922.6213,626272.4156,4.1732,5.5634,340,39.1968,0.444,NA
209915.7736,626272.577,3.483,5.2482,320,41.7197,0.2853,NA
209903.3533,626272.5659,3.4637,6.0982,343,49.628,0.3876,NA
209897.3713,626272.3997,4.2928,4.9449,3,50.8362,0.5456,NA
209954.8809,626271.9129,4.3599,8.5205,295,27.9746,0.4154,1.4297
209935.6952,626272.0445,3.0534,8.6745,304,35.6617,0.5509,NA
209923.9435,626271.6979,4.2483,5.4096,341,39.5136,0.5328,0.4781
209917.0982,626271.8584,5.0401,4.9096,319,41.7602,0.4096,NA
209910.7399,626272.0842,2.6757,7.0687,332,44.8268,0.475,NA
209904.956,626271.6958,3.4253,6.1997,341,48.5913,0.4964,NA
209999.38,626271.6731,2.9826,5.8224,236,31.4993,0.4366,NA
209980.3331,626271.6367,3.4384,6.3932,262,30.7029,0.4351,NA
209994.2177,626271.0629,3.0353,5.5134,245,31.2611,0.3518,NA
209974.3747,626271.5641,2.8245,8.542,275,33.6965,0.4539,0.6688
209968.123,626271.4864,3.0222,9.2708,290,35.5309,0.313,1.9522
209961.8739,626271.5189,4.3833,8.7809,295,33.0438,0.5178,NA
209949.4326,626271.4457,4.3861,8.2471,293,27.5057,0.4189,1.5964
209937.0589,626271.3042,3.0033,8.5941,305,34.7802,0.5329,0.9052
209930.4432,626271.5411,3.2225,7.9871,317,38.047,0.4509,NA
209918.4227,626271.1399,5.4045,4.3291,323,41.613,0.5441,NA
209912.07,626271.3623,2.448,7.1651,332,44.1193,0.49,NA
210000.7333,626270.9386,2.9869,5.8488,237,31.8478,0.4198,NA
209981.6878,626270.9012,3.3758,6.0641,263,30.1798,0.4003,NA
209975.7216,626270.8328,2.7951,7.7376,277,33.3501,0.4082,1.297
209969.4785,626270.7507,2.7078,9.4791,289,35.7291,0.4023,NA
209931.787,626270.8116,3.1285,8.1649,316,37.6124,0.5957,1.2242
209925.2656,626270.9801,4.0541,5.7617,336,39.5924,0.5175,0.9197
209913.4002,626270.6402,3.1712,6.8997,325,43.6428,0.4943,NA
209906.5624,626270.8238,3.3227,6.6211,339,46.9744,0.5557,0.7122
209938.4225,626270.5639,3.1653,8.4855,303,34.2205,0.465,0.8322
210002.0867,626270.2038,3.0266,5.9027,236,31.9859,0.3446,NA
209995.5585,626270.335,2.9052,5.8406,240,31.8932,0.4147,NA
209989.685,626270.0072,3.5893,5.4721,254,30.7886,0.4304,NA
209983.0427,626270.1659,3.5301,6.0373,258,29.8892,0.4596,0.7681
209977.0686,626270.1018,2.8424,8.2362,275,32.5227,0.3901,NA
209970.8339,626270.0148,2.6779,9.4835,288,35.539,0.4027,NA
209964.5959,626270.041,3.4325,9.0518,293,35.4899,0.3359,NA
209957.5601,626270.4584,4.3161,8.4174,294,30.7804,0.3718,1.0531
209952.1267,626269.9832,4.3001,8.27,294,28.1351,0.423,1.4271
209933.1309,626270.0821,3.1254,8.035,312,37.2837,0.4874,NA
209919.7473,626270.4214,6.0791,4.106,329,41.5866,0.445,1.0572
209907.9277,626270.0826,3.1228,6.6326,337,46.4778,0.5496,NA
209996.8992,626269.6072,2.8358,6.0568,236,32.6219,0.4774,NA
209958.8998,626269.7312,4.3506,8.3547,295,31.8354,0.3434,NA
209939.7861,626269.8236,3.366,8.4803,304,33.0481,0.4917,0.8926
209927.9099,626269.5446,4.3028,5.6317,342,39.3086,0.5732,1.3777
209921.0719,626269.7028,6.5222,3.9974,346,41.5976,0.5529,0.8484
209914.7305,626269.9183,4.3033,5.7554,321,43.6269,0.5544,NA
210003.4401,626269.469,3.0425,5.9556,235,31.9117,0.4256,NA
209998.24,626268.8793,2.8421,6.0634,236,33.1899,0.3831,NA
209991.0056,626269.2902,3.2948,5.6418,249,31.4465,0.3532,2.3634
209984.3974,626269.4304,3.5385,6.1986,259,29.8879,0.4103,1.4622
209972.1893,626269.279,2.6452,9.5856,290,35.017,0.4804,0.6142
209965.9569,626269.3022,3.1095,9.1179,292,36.1876,0.4562,1.0593
209953.4738,626269.2518,4.2861,8.2557,294,29.0023,0.438,NA
209934.4747,626269.3527,3.1187,7.9933,310,36.4684,0.4669,NA
209922.3964,626268.9842,6.6141,4.0837,352,41.7951,0.6222,NA
209916.0606,626269.1962,5.8546,5.1552,316,43.4822,0.552,0.6072
209985.7521,626268.695,3.5785,6.1704,261,30.2043,0.3643,NA
209979.7622,626268.6393,2.8409,8.8319,277,31.033,0.4286,NA
209973.5447,626268.5432,2.6222,9.6294,290,34.6649,0.4132,0.7145
209967.3179,626268.5633,2.8894,9.1141,292,36.4956,0.3647,1.6481
209954.8208,626268.5206,4.3015,8.2113,294,30.2395,0.492,NA
209947.8801,626268.8183,4.3785,8.2296,297,28.4524,0.4901,0.6123
209935.8185,626268.6231,3.123,7.8679,313,35.4131,0.5483,NA
209929.232,626268.8269,4.2672,6.0678,348,39.1591,0.4348,NA
209917.3908,626268.4743,6.8915,4.6647,317,43.4547,0.5456,0.4703
209923.7209,626268.2657,7.2657,4.1175,355,41.6459,0.5221,0.6824
209999.5808,626268.1514,2.9766,6.1465,236,33.5605,0.4914,1.0002
209993.6469,626267.8564,2.8725,6.0259,243,32.9333,0.3571,NA
209987.1068,626267.9595,3.4199,5.9863,260,30.6228,0.3119,NA
209981.1092,626267.9081,2.8925,8.433,276,30.8103,0.3381,NA
209974.9001,626267.8074,2.6424,9.6267,291,33.802,0.3454,NA
209956.1678,626267.7893,4.4669,8.2108,294,31.7448,0.4801,NA
209949.242,626268.0789,4.4663,8.1331,295,28.4933,0.4974,NA
209937.1624,626267.8936,3.3026,7.9503,316,34.1764,0.5857,0.7823
209930.5542,626268.1091,3.831,6.4586,342,38.4347,0.5689,0.7998
210000.9216,626267.4236,2.957,6.2139,238,33.8865,0.4115,NA
209962.9187,626267.5494,3.5232,8.4703,293,36.0547,0.2759,2.4228
209943.8771,626267.6027,4.2185,7.8918,303,29.792,0.5298,0.234
209925.0454,626267.5471,7.1537,4.134,2,41.2844,0.4914,NA
209918.721,626267.7523,7.3387,4.1128,319,43.4537,0.5059,NA
210002.2623,626266.6957,2.8974,6.2753,239,33.926,0.4455,NA
209994.9674,626267.1395,2.7299,6.2801,239,33.8223,0.3859,NA
209988.4616,626267.2241,3.3289,6.1704,258,31.4003,0.3881,1.8332
209976.2555,626267.0716,2.6802,9.6534,289,32.9267,0.3237,3.0894
209970.04,626267.0856,2.7076,9.2014,292,36.0778,0.5177,NA
209957.515,626267.0581,4.4818,8.1199,294,32.2884,0.4585,NA
209945.2407,626266.8624,4.4318,7.924,303,29.3902,0.4704,NA
209938.5061,626267.164,3.4869,7.772,312,32.855,0.5169,0.4289
209926.37,626266.8285,7.0861,4.3704,5,40.6433,0.4639,0.8465
209920.0512,626267.0303,7.0915,3.9448,327,43.6017,0.5973,0.1373
209996.288,626266.4226,2.6297,6.5206,239,34.4696,0.3903,NA
209983.8029,626266.4458,2.936,9.16,277,30.6076,0.3967,1.1248
209977.611,626266.3358,2.6669,9.681,290,32.0797,0.387,NA
209971.4011,626266.3468,2.6671,9.0581,292,35.4585,0.519,NA
209951.9661,626266.6002,4.2771,8.0068,297,29.5676,0.551,0.5127
209939.8499,626266.4345,3.7756,7.5427,313,32.0254,0.492,1.1734
209933.1984,626266.6736,3.9749,6.1864,341,36.1588,0.5836,NA
209921.3814,626266.3083,6.9597,3.8735,335,43.1252,0.6013,NA
210003.6031,626265.9678,2.831,6.2201,239,33.7654,0.3013,1.671
209991.171,626265.7531,2.7601,7.4304,255,33.48,0.4192,NA
209965.5981,626266.0949,2.8591,8.6865,293,37.1957,0.4283,0.9343
209953.3281,626265.8607,4.3066,8.0433,298,30.728,0.4249,1.0727
209946.6045,626266.1221,4.4679,7.7837,302,28.9953,0.4496,1.027
209934.5206,626265.9559,4.1033,6.9422,337,35.2685,0.521,NA
209972.762,626265.6079,2.6205,9.0139,292,35.0458,0.4426,NA
209960.209,626265.5955,3.9991,8.0944,294,35.4265,0.4169,0.854
209941.1938,626265.7049,4.1262,7.3008,313,30.7954,0.5287,NA
209922.7116,626265.5863,6.7049,3.8421,340,42.7875,0.5151,NA
209966.9377,626265.3677,2.7421,8.5991,294,37.2687,0.357,1.6419
209947.968,626265.3819,4.5378,7.6396,304,29.0383,0.4645,NA
209929.0191,626265.3914,6.5725,4.6706,7,39.0183,0.4397,1.3361
209935.8428,626265.2381,3.9248,6.7689,332,33.7304,0.5342,0.3858
209998.9293,626264.9888,2.5806,6.5778,244,35.5745,0.3955,NA
209992.5258,626265.0177,2.449,6.8798,257,34.266,0.3546,NA
209980.3217,626264.8642,2.7421,9.7219,290,31.1763,0.3042,1.3504
209974.1231,626264.8691,2.6401,9.1149,292,34.1129,0.4583,0.9786
209961.556,626264.8642,3.6791,8.2099,295,36.6692,0.3441,1.3722
209954.6901,626265.1214,4.3714,7.9612,297,32.1991,0.4681,NA
209942.5376,626264.9755,4.3612,7.3986,311,29.7851,0.4714,NA
209924.0418,626264.8643,6.6742,3.8886,354,42.1615,0.6058,NA
209968.2773,626264.6404,2.7208,8.4765,294,36.9266,0.3204,NA
209937.1648,626264.5204,4.2256,6.6439,335,32.1871,0.4759,1.0739
209930.3436,626264.6728,7.1911,4.5583,6,37.5525,0.4832,0.9979
209993.8805,626264.2823,2.3137,7.5484,249,35.3558,0.3866,1.278
209956.0521,626264.3819,4.504,7.8545,297,33.8347,0.4866,NA
209943.8814,626264.246,4.4531,7.2403,309,29.1028,0.5032,0.5393
209975.4841,626264.1302,2.6409,9.015,293,33.1519,0.3712,1.3515
209962.9032,626264.133,3.2476,8.2309,294,37.5225,0.4442,0.8811
209925.372,626264.1424,6.9558,3.9463,1,41.7361,0.572,0.5018
209995.2352,626263.5469,2.1214,8.5439,252,36.3209,0.4428,NA
209957.4141,626263.6426,4.3648,7.8405,298,34.9136,0.4409,NA
209950.6954,626263.9013,4.362,7.6289,305,30.1127,0.5622,NA
209945.2252,626263.5164,4.6481,7.0895,309,28.8342,0.5613,NA
209938.487,626263.8026,4.3734,7.0568,331,31.1997,0.4974,0.8997
209983.0325,626263.3926,2.7833,9.5303,289,31.1144,0.4617,NA
209976.8452,626263.3914,2.6381,8.7444,293,32.2898,0.4084,1.4987
209964.2501,626263.4017,3.0041,8.2567,295,37.9157,0.4191,NA
209952.0591,626263.161,4.3685,7.4735,303,31.3431,0.5134,0.6842
209932.9928,626263.2357,6.8314,4.7626,2,34.7458,0.546,1.0789
209939.8092,626263.0849,4.5722,6.8741,331,29.8785,0.4617,NA
210002.891,626262.8381,2.4889,7.9173,248,36.0161,0.4364,0.9062
209990.5373,626262.7899,2.3769,7.2312,282,34.7465,0.3606,1.4354
209984.3879,626262.6567,2.7781,4.1293,290,31.6287,0.4395,NA
209978.2061,626262.6524,2.6683,4.747,292,31.6408,0.3793,NA
209972.2962,626262.4587,2.6018,6.3398,292,34.7916,0.4399,1.4874
209965.5972,626262.6705,2.7198,9.2317,295,38.0301,0.5045,NA
209958.7762,626262.9031,3.9208,8.4369,300,36.4404,0.4758,0.7089
209953.4226,626262.4207,4.4526,8.2923,304,32.8898,0.5032,0.5445
209946.569,626262.7869,4.6665,8.346,310,28.8564,0.5519,0.7167
209941.1312,626262.3671,4.4859,7.3598,325,28.8593,0.4863,NA
209928.0323,626262.6983,7.9581,6.7137,6,39.0043,0.5048,NA
210004.2116,626262.1211,2.4262,6.9378,253,35.763,0.4934,1.0601
209997.9447,626262.076,2.1143,8.3484,266,37.6762,0.5027,0.9987
209991.8842,626262.0586,2.0539,10.5629,292,35.9841,0.4266,0.9934
209960.1381,626262.1638,3.5769,7.8909,301,37.6683,0.4396,0.8815
209947.9129,626262.0573,4.5548,7.1708,311,29.3742,0.5457,0.9533
209999.2995,626261.3405,2.1362,9.1716,263,38.1291,0.4353,1.4553
209979.5672,626261.9136,2.7415,8.6351,292,31.4338,0.4682,0.5454
209973.6359,626261.7314,2.6265,8.1698,291,33.8416,0.4539,NA
209966.9443,626261.9392,2.6474,8.3787,296,37.7042,0.4686,0.8271
209961.5001,626261.4244,3.3526,7.9677,300,38.4764,0.5296,0.9275
209954.7864,626261.6803,4.6155,7.1541,306,34.5914,0.4832,0.5677
209949.2566,626261.3279,4.4033,7.1456,310,30.3723,0.423,NA
209942.4534,626261.6494,4.5422,6.4856,320,28.2351,0.4822,NA
209935.6419,626261.7986,6.7874,5.4948,1,31.684,0.4753,1.6645
209929.8124,626261.7322,8.4081,4.0481,6,37.209,0.5115,NA
209987.0988,626261.1851,2.8292,8.9704,294,33.1221,0.4143,NA
209974.9756,626261.0041,2.6316,8.1147,291,33.3141,0.4065,1.8561
209968.2914,626261.2078,2.6016,8.3774,297,37.0163,0.4414,NA
209936.9663,626261.0801,6.8934,5.4921,1,30.5914,0.4068,NA
209956.1501,626260.9402,4.6164,7.2313,308,36.2538,0.5201,NA
209943.7756,626260.9316,4.6715,6.5119,319,27.9813,0.4654,0.9596
210000.6541,626260.6051,2.0284,9.362,267,38.3797,0.3785,2.8659
209994.578,626260.5963,1.8696,10.3194,305,37.8558,0.3869,1.0477
209988.4541,626260.4493,2.8104,8.1425,296,34.3216,0.4073,NA
209982.2892,626260.4359,2.7182,7.7419,292,31.5035,0.3214,NA
209969.6383,626260.4765,2.5738,8.3708,294,36.538,0.4655,0.7249
209962.8622,626260.685,2.9574,7.9033,300,38.8072,0.4877,NA
209950.6005,626260.5983,4.6252,7.0488,312,31.1705,0.4142,NA
209945.0977,626260.2139,5.0566,6.2865,321,28.2568,0.5425,0.486
209938.2909,626260.3615,6.4552,5.42,357,29.1456,0.5221,0.6421
209931.4666,626260.8343,8.3863,4.1406,6,34.7607,0.5138,NA
209964.2241,626259.9456,2.8365,7.9855,301,38.8229,0.433,1.116
209995.9249,626259.8652,1.9714,10.5441,308,38.758,0.4618,NA
209989.8096,626259.7135,2.9086,7.1788,300,35.6186,0.3874,NA
209977.6548,626259.5496,2.7016,7.8779,292,31.8456,0.4323,1.0737
209970.9855,626259.7453,2.6143,8.2667,296,35.4943,0.5348,NA
209939.6155,626259.6429,6.048,5.5604,354,28.0442,0.5684,0.7347
209997.2717,626259.1339,1.999,10.0967,312,39.4517,0.472,NA
209965.5861,626259.2062,2.781,7.9367,304,38.3856,0.4288,0.8609
209953.2881,626259.1393,5.2979,6.8228,318,34.5595,0.3917,NA
209991.165,626258.9777,2.6491,7.3351,310,36.9108,0.376,NA
209978.9945,626258.8224,2.7669,7.7386,294,31.5506,0.4697,NA
209998.6186,626258.4027,1.8979,10.0436,301,39.909,0.4805,NA
209992.5203,626258.2419,2.3827,7.4802,316,37.6626,0.4914,NA
209980.3341,626258.0951,2.7916,7.6946,296,31.5644,0.4057,NA
209966.9482,626258.4668,2.7203,7.7431,304,37.5797,0.5473,0.7173
209961.6047,626257.979,3.134,7.3437,317,39.2859,0.3513,1.4059
209954.6318,626258.4098,5.1979,6.6145,318,36.3087,0.4642,1.2015
209947.742,626258.7783,5.3721,6.0667,323,29.8743,0.5131,NA
209949.0641,626258.0606,5.8776,6.3512,326,30.6884,0.447,1.6662
209942.2645,626258.2058,6.4608,5.6123,347,27.1185,0.5738,NA
209968.3102,626257.7275,2.7719,7.5365,308,36.5258,0.4868,NA
209999.9655,626257.6716,1.9393,9.6334,307,40.2883,0.5085,NA
209993.8758,626257.506,2.1377,7.5301,322,38.7863,0.4336,NA
209987.7333,626257.4805,3.1864,6.5994,294,34.7759,0.4493,0.7525
209981.6737,626257.3679,2.7786,7.5058,295,31.8178,0.5001,0.704
209950.3863,626257.3428,5.799,6.2216,325,32.3897,0.4267,NA
209943.589,626257.4873,6.3417,5.2934,340,27.3108,0.5222,0.5957
209969.6721,626256.988,2.9635,7.6607,311,35.8441,0.467,1.0981
209962.9683,626257.2386,3.143,7.1584,317,39.1151,0.4885,0.8496
209995.2312,626256.7702,2.094,7.5973,323,39.7385,0.4293,1.1353
209989.0944,626256.7415,3.1916,6.5661,297,36.0311,0.4876,NA
209976.3737,626256.8202,2.9563,7.9751,306,32.1803,0.2782,NA
209983.0134,626256.6406,2.8358,7.4334,299,32.3993,0.5073,0.8841
209964.332,626256.4984,3.1217,6.9619,315,38.815,0.5046,0.6803
209951.7084,626256.6251,5.94,6.4639,328,34.2727,0.4984,0.5956
210002.6593,626256.2092,2.053,9.7356,308,40.461,0.4228,NA
209996.5866,626256.0344,2.0491,7.8696,323,40.5005,0.4119,NA
209990.4555,626256.0027,2.9171,6.7502,298,37.2667,0.4196,1.5865
209984.3531,626255.9134,2.8796,7.2733,300,33.2449,0.4285,NA
209971.0342,626256.2487,3.1865,7.3863,315,34.6533,0.46,1.6369
209958.6633,626256.2212,3.6336,6.6558,326,39.3735,0.4852,NA
209946.2382,626256.0501,7.5557,4.8733,340,29.3275,0.4517,0.8165
209953.2603,626255.7827,5.1684,6.5645,327,36.1291,0.4468,0.7399
209965.6956,626255.7581,3.1734,6.8456,317,37.9559,0.4643,0.9991
210004.0061,626255.478,2.059,9.4622,304,40.5774,0.428,NA
209991.8165,626255.2638,2.3615,6.9568,308,37.9127,0.3581,NA
209985.6927,626255.1861,2.9995,6.9624,301,33.8111,0.4626,1.1414
209979.0678,626255.3577,3.2183,7.6193,316,31.7254,0.5573,0.2721
209972.3962,626255.5092,3.1553,7.1609,315,33.5468,0.5415,0.6075
209973.7582,626254.7699,3.3724,7.054,319,32.6263,0.4347,NA
209967.0594,626255.0178,3.3415,6.8676,320,36.8266,0.4534,1.0923
209960.0072,626255.4917,3.3361,6.6435,326,39.612,0.55,0.9393
209961.351,626254.7622,3.3644,6.5817,327,39.5001,0.5755,NA
209954.7218,626254.9893,4.3607,6.7541,328,37.7486,0.4884,0.7836
209947.5628,626255.3315,7.7789,4.7829,343,30.2519,0.4735,0.5622
209980.4148,626254.6264,3.1737,7.457,313,31.839,0.3583,1.323
209999.2974,626254.5628,2.0104,7.6538,322,41.367,0.2926,NA
209993.1775,626254.525,2.1941,7.1256,314,38.9701,0.4476,NA
209949.035,626254.5322,6.8114,4.6935,341,32.1436,0.4799,0.3407
209987.0323,626254.4589,3.348,6.7785,294,34.8838,0.4661,NA
209975.1202,626254.0304,3.5655,7.0835,321,31.9737,0.4527,NA
209968.4229,626254.2775,3.5952,6.7858,323,35.5643,0.4508,NA
209962.6948,626254.0328,3.4633,6.5778,326,38.8848,0.5834,NA
209956.411,626254.0722,3.5988,6.7793,327,39.1479,0.3934,1.2243
209994.5385,626253.7861,2.1013,7.5196,318,39.875,0.4571,1.2562
209988.372,626253.7316,3.2897,6.6594,294,35.9906,0.4742,1.1945
209981.7618,626253.8952,3.1918,7.4734,316,32.2666,0.5003,NA
